X1,X2,labels,IDs,Var5
-0.589751417,0.658992578,IR/VIP,593655447,
1.905144628,-0.388081816,IR/VIP,594047832,
-0.372634176,0.090832283,IR/VIP,594091004,
-4.174454855,-1.094906103,LS/Neurogliaform,594480606,
-0.612985226,1.066936423,IR/VIP,594589186,
-0.536717522,1.164274597,IR/VIP,594611511,
-2.31789557,-4.555429636,spiny mouse,595511209,
-4.470132185,-1.808399822,LS/Neurogliaform,596213704,
-2.18997167,-2.402055381,spiny mouse,596282602,
4.207528203,2.604497683,IR/VIP,596619013,
-2.666438475,-5.327288581,spiny mouse,598628992,
-2.538954199,-5.367467888,spiny mouse,599170940,
-0.60160457,-3.862856147,spiny mouse,599177740,
-0.731526228,-2.805480702,spiny mouse,599222852,
-1.692698662,-4.032991003,spiny mouse,599334696,
-1.659208835,-4.254404209,spiny mouse,599393756,
-1.534801612,-4.193828401,spiny mouse,601294900,
0.889684657,-2.098481131,spiny mouse,602822298,
-1.736649176,-2.563740957,spiny mouse,603423462,
0.474597281,5.667479874,PV/FS,603739199,
-1.550918323,-4.237408282,spiny mouse,603748061,
-2.759120444,-1.621805782,spiny mouse,604130772,
-1.067404817,-4.005245929,spiny mouse,604134393,
-1.134429244,-3.757281468,spiny mouse,604626428,
-0.289906203,6.428534686,PV/FS,605688696,
-4.823882925,-1.734973471,LS/Neurogliaform,605889373,
-4.535923179,-0.917479978,LS/Neurogliaform,606106445,
-4.479403329,-2.38744384,LS/Neurogliaform,606336338,
-0.208406521,6.343328756,PV/FS,606517484,
0.253865085,-1.527239277,spiny mouse,607124114,
0.831459281,-2.213477917,spiny mouse,608108585,
0.800979176,6.305474802,PV/FS,609183903,
0.688659608,0.904629619,SST/adap,609485897,
-0.487036459,6.860024223,PV/FS,609492577,
0.828131733,5.331319354,PV/FS,609713212,
-0.535441416,6.664854717,PV/FS,614777438,
1.438351592,-0.345803574,SST/adap,617745241,
2.927457526,-1.150577461,SST/adap,623185845,
-0.256739552,-1.761574435,spiny mouse,623308514,
1.088226421,-0.274123237,SST/adap,623427407,
-0.942865633,-1.352140385,SST/adap,623892261,
-2.776770051,-5.404851174,spiny mouse,623893177,
-2.182353857,-2.122770204,spiny mouse,628700262,
4.38478395,2.793274242,NHP,3128918,
0.586561928,3.789389501,NHP,6193639,
-4.209083199,-0.648947351,NHP,2897488,
0.195726657,2.340381442,NHP,6219221,
0.390160857,4.55838362,NHP,2081506,
4.468559257,2.90734626,NHP,4048863,
0.638623953,4.361743048,NHP,4007447,
2.055225122,2.132059076,NHP,4872470,
-0.653105279,0.594267061,NHP,9266875,
0.461745101,4.072892154,NHP,3603737,
2.064901192,-0.176671797,NHP,6160507,
4.871575557,1.165956599,NHP,6573900,
0.661386537,4.585132417,NHP,3315344,
4.529036737,3.023758702,NHP,4717635,
0.343779749,4.597407099,NHP,4461307,
4.269303928,2.440084678,NHP,2507885,
0.112900918,4.864989582,NHP,2164708,
4.175291484,2.329347649,NHP,4757649,
4.548532405,2.050270834,NHP,6353116,
4.050734784,2.271051744,NHP,6047132,
0.089851433,1.389676004,NHP,8440701,
-1.105393772,-2.56409976,NHP,1471317,
0.63432954,4.866047547,NHP,3166185,
-1.206002159,-0.247637996,NHP,4221355,
2.635439523,1.094332024,NHP,7046620,
0.515777072,4.54525367,NHP,4415715,
-0.978119934,-2.569411495,NHP,6013473,
-4.126310621,-0.690792977,NHP,7033088,
4.456633337,2.713328777,NHP,9069954,
-1.393673502,-0.376746212,NHP,9229701,
0.680185135,4.693852928,NHP,4101021,
0.761533587,-1.909470775,NHP,3066519,
0.598032449,4.517227134,NHP,5565833,
-1.531155542,-0.655325674,NHP,5984515,
-0.341088848,-0.909221441,NHP,5916043,
1.011634744,4.949131261,NHP,6392431,
-1.161816833,-0.368599324,NHP,1192200,
0.717376078,4.647103813,NHP,6945823,
-1.177335946,0.003263841,NHP,4285879,
4.482196566,2.990396788,NHP,6365774,
-1.185040889,0.003190677,NHP,3236796,
2.049347784,-1.806068064,NHP,8431110,
-0.341351995,0.864657516,NHP,8606409,
0.744463696,4.681111133,NHP,2614677,
0.665583214,2.446501408,NHP,5884058,
0.071936931,2.193995653,NHP,1944276,
0.62774286,4.802070203,NHP,7256120,
0.680257313,2.854542471,NHP,6537529,
4.410014055,2.091340154,NHP,5995315,
0.074139076,2.192327798,NHP,3621020,
0.027765901,2.214080851,NHP,1730110,
0.706548226,-1.850696353,NHP,4769321,
0.494607788,5.668646511,NHP,4255641,
0.569621326,3.712383371,NHP,7382003,
-1.286381537,-0.236287044,NHP,6234539,
2.13869589,0.36451949,NHP,4109613,
-1.266066342,-0.175025681,NHP,3996040,
0.603996376,3.751133709,NHP,6780595,
-1.353751546,-3.050456222,NHP,4849747,
2.860349194,-2.642420119,NHP,4097424,
-1.362538395,-2.314573607,NHP,4270012,
0.684914792,5.281835276,NHP,8683771,
2.60154911,-2.42006028,NHP,7542404,
2.236590039,-1.203386695,NHP,6895102,
-1.263390604,-2.716000561,NHP,4849720,
-2.086289958,-2.591886823,NHP,4916610,
-0.55340368,-4.086812125,NHP,5010892,
4.557971025,1.052742544,NHP,6867830,
-0.579281977,5.327445708,NHP,1218334,
4.767070406,1.425646167,NHP,1875303,
4.440424505,2.885553262,NHP,8930506,
4.511046082,2.017451334,NHP,9355943,
-0.969757368,-0.707498349,NHP,5819158,
1.545058189,7.108834148,NHP,8870939,
-1.739850138,-3.0495871,NHP,2024419,
-0.394419506,-1.676165727,NHP,6237597,
-4.120025111,-2.547603106,NHP,2649786,
-1.282801087,-0.652461718,NHP,9355033,
0.557639969,-3.306227563,NHP,9349566,
0.872678265,-2.142736935,NHP,2365626,
-1.545134987,-3.050197273,NHP,8547048,
4.631465598,1.787832332,NHP,5239920,
-0.139077367,2.01477078,NHP,3719986,
0.157465311,2.442662619,NHP,3412592,
-1.362339077,-0.471541233,NHP,4065486,
-1.199864061,0.071606652,NHP,2456147,
0.691701125,3.452910707,NHP,5320765,
4.403542209,2.067587057,NHP,8348086,
-1.177170118,0.025005197,NHP,1644318,
-0.54699154,-0.6428789,NHP,9098687,
-1.423428152,-3.79270146,NHP,1485837,
0.637739181,4.865858061,NHP,9152516,
0.326698409,-1.296196891,NHP,8986433,
2.224538629,-1.425713095,NHP,2868180,
0.640553226,3.615576021,NHP,6806172,
0.114941764,2.162051666,NHP,5636114,
0.083203201,2.195490954,NHP,8379183,
4.125580156,2.344628768,NHP,9447731,
4.301189121,2.556433756,NHP,6511525,
0.925018471,0.348064542,NHP,6564213,
1.369259036,5.203747774,NHP,1651279,
4.677211916,1.081303969,NHP,7017234,
0.560653382,2.272832621,NHP,6085159,
-0.600553029,5.558460412,NHP,9788035,
4.397633141,1.940816857,NHP,9813524,
0.845496831,-1.657723845,NHP,7545103,
0.529567783,4.039467044,NHP,3137898,
4.791756012,0.892016093,NHP,2212063,
-1.458668591,-2.203633246,NHP,4430784,
-1.424013978,-0.471290066,NHP,9498134,
-1.578505814,-3.066217002,NHP,3203383,
-0.197115255,-2.917534402,NHP,3227452,
0.472996399,4.297547698,NHP,2947362,
4.74759601,1.330218719,NHP,1584520,
-1.290470797,-1.026888505,NHP,5675998,
4.787849581,0.953425768,NHP,2649538,
4.447427804,1.215999386,NHP,5547184,
0.651722068,4.879235482,NHP,8286290,
3.176580526,-2.374551626,NHP,8325627,
-0.093643185,6.131603507,NHP,9971064,
-0.688741538,-3.964275743,NHP,8247849,
-1.442103729,-0.425702966,NHP,7600953,
-1.367936366,-3.3194434,NHP,7113146,
4.739603699,1.465945344,NHP,6569110,
0.042859386,-2.668775654,NHP,1678047,
-1.159037177,0.109459297,NHP,1987789,
1.040986101,5.501247319,NHP,9975388,
0.684355505,4.753369622,NHP,3351044,
-1.170366729,-2.855447222,NHP,6536289,
4.834838466,1.266819495,NHP,8543911,
4.748161975,1.059859313,NHP,7889217,
4.145669483,2.469527559,NHP,4975821,
-1.208399598,-0.116049793,NHP,7768236,
4.449807548,1.631805546,NHP,8205287,
4.468285399,1.973736534,NHP,7413319,
4.480233128,2.057641737,NHP,3345938,
0.851629841,3.116382291,NHP,8923103,
4.420327932,2.303243265,NHP,4838316,
4.212575548,1.346500455,NHP,3028495,
0.864030181,2.799632089,NHP,7138747,
-0.61886821,5.56970202,NHP,9433398,
2.810267447,-2.209598646,NHP,8257021,
4.492942234,2.218452391,NHP,7839811,
-1.923795618,-4.279631419,NHP,4769609,
4.233393335,1.55541643,NHP,7491511,
0.10053331,6.178408893,NHP,9904357,
0.689197879,4.783495086,NHP,1700831,
0.627278662,4.526892285,NHP,1927497,
1.596769452,7.163151495,NHP,6846705,
4.543914546,1.926072388,NHP,6852521,
-0.608022049,5.391102918,NHP,8475887,
4.453728129,2.213700867,NHP,4765338,
4.546463417,1.878542719,NHP,9791993,
4.616779431,1.575621549,NHP,4993744,
1.888559305,2.036475281,NHP,3839715,
0.556287342,4.602605865,NHP,8337229,
4.434813076,2.903301895,NHP,1029038,
1.057222615,4.867359267,NHP,6491815,
0.202008561,2.198786027,NHP,2402289,
-1.334798315,-0.307456555,NHP,1530562,
4.282035345,2.044608961,NHP,7378701,
0.552731396,4.382895069,NHP,4206621,
4.065731149,2.154387594,NHP,6239034,
