IDs,X1,X2,labels
528000000,-34.3887,27.257,mouse
532000000,-40.2061,27.11331,mouse
529000000,-38.152,28.06212,mouse
542000000,-33.2423,26.90876,mouse
542000000,-40.1897,27.12954,mouse
644000000,-34.1728,26.26699,mouse
530000000,-32.2529,29.57059,mouse
521000000,-33.3593,30.22849,mouse
562000000,-36.0009,28.30111,mouse
561000000,-32.3139,26.35029,mouse
596000000,-34.3492,27.18605,mouse
558000000,-35.9761,29.62422,mouse
576000000,-35.7775,29.07286,mouse
530000000,-36.2303,28.10567,mouse
569000000,-35.7829,29.0668,mouse
612000000,-33.1531,29.00688,mouse
530000000,-35.9148,28.35567,mouse
508000000,-32.1533,28.27876,mouse
568000000,-35.2554,27.91042,mouse
520000000,-34.4051,26.42225,mouse
572000000,-39.3119,27.82898,mouse
487000000,-37.7619,27.56101,mouse
488000000,-33.1089,29.34394,mouse
568000000,-40.5367,28.76782,mouse
530000000,-39.5629,29.63668,mouse
572000000,-35.9841,29.62315,mouse
540000000,-38.53,29.87079,mouse
530000000,-32.6287,28.34487,mouse
540000000,-38.7414,30.54551,mouse
542000000,-38.4743,28.70797,mouse
530000000,-39.02,27.1432,mouse
537000000,-31.8105,29.69612,mouse
570000000,-37.8525,26.07987,mouse
529000000,-32.1348,27.73107,mouse
545000000,-38.5445,29.65249,mouse
506000000,-38.9743,29.51571,mouse
529000000,-37.8498,28.08337,mouse
576000000,-38.706,27.17647,mouse
518000000,-32.6447,28.36773,mouse
612000000,-36.4725,28.23847,mouse
508000000,-34.176,26.77001,mouse
546000000,-39.1042,29.37693,mouse
528000000,-35.6824,27.33542,mouse
489000000,-39.9958,28.79447,mouse
561000000,-32.1402,30.68624,mouse
8155013,-31.7865,30.54449,NHP
6193639,-37.6149,26.59342,NHP
2897488,-31.831,28.01045,NHP
6219221,-39.584,27.84699,NHP
2224007,-39.0937,27.68596,NHP
1860444,-34.1573,26.28451,NHP
9266875,-32.0256,30.60156,NHP
3717930,-36.5574,27.85288,NHP
1812154,-34.1833,26.29018,NHP
3871442,-32.2332,29.38191,NHP
3168757,-39.5729,28.49507,NHP
3315344,-37.4116,30.27458,NHP
6353320,-34.1633,26.27566,NHP
6047132,-32.804,26.50463,NHP
8440701,-33.2167,30.12034,NHP
1471317,-39.8989,27.52176,NHP
1502987,-38.0295,28.90554,NHP
4221355,-37.8018,26.8894,NHP
7046620,-34.9052,25.96009,NHP
4415715,-32.263,29.58909,NHP
6013473,-38.4953,26.65158,NHP
7033088,-31.6074,29.59062,NHP
3424140,-35.1937,26.60831,NHP
3663241,-32.3683,28.6664,NHP
9069954,-32.0746,28.68157,NHP
9229701,-35.8563,28.03815,NHP
4101021,-32.1566,29.12402,NHP
5565833,-35.8904,29.31739,NHP
5984515,-39.463,29.36657,NHP
5916043,-38.5042,29.28442,NHP
6392431,-31.4201,29.09225,NHP
6945823,-32.1434,30.4761,NHP
4285879,-38.5597,27.38048,NHP
6365774,-31.3475,29.68643,NHP
3236796,-35.6673,25.87989,NHP
8606409,-32.8042,26.50961,NHP
2614677,-35.4363,29.46029,NHP
5884058,-35.3529,28.13024,NHP
1944276,-32.0754,28.254,NHP
7256120,-32.2476,29.57189,NHP
6537529,-40.5873,28.45869,NHP
5995315,-36.13,27.67998,NHP
3621020,-32.1613,28.25506,NHP
1730110,-32.0243,29.8521,NHP
4769321,-36.4875,27.81973,NHP
2713238,-35.9866,28.40628,NHP
7382003,-31.6709,25.96368,NHP
7217222,-36.5419,27.81361,NHP
4109613,-35.9383,28.19424,NHP
3996040,-36.229,28.13443,NHP
6780595,-34.1697,26.27953,NHP
4097424,-38.8179,28.14035,NHP
7605370,-32.0729,29.88915,NHP
8683771,-38.1018,27.45872,NHP
7542404,-39.299,29.05199,NHP
6895102,-38.0776,28.67956,NHP
1821560,-38.0459,28.90529,NHP
5010892,-39.7939,27.92601,NHP
2659106,-39.3863,27.71942,NHP
8328688,-34.9478,26.83073,NHP
1875303,-34.9183,25.96188,NHP
2333742,-32.2714,28.62752,NHP
1093017,-32.7418,29.64095,NHP
2489305,-39.3589,26.55097,NHP
5819158,-35.9106,28.04303,NHP
5649732,-36.5103,27.77413,NHP
2423461,-32.2883,28.16375,NHP
2024419,-38.6787,28.70759,NHP
6237597,-31.557,26.18767,NHP
2649786,-36.9587,28.46461,NHP
9355033,-39.5865,29.11695,NHP
2472507,-39.7773,30.33037,NHP
9349566,-37.5632,29.02085,NHP
2365626,-38.5505,27.36655,NHP
9384037,-32.0947,30.39508,NHP
4416737,-40.0404,27.69091,NHP
6515523,-36.6795,28.00513,NHP
3719986,-39.0238,27.12647,NHP
1931437,-37.391,30.22636,NHP
3145456,-38.9878,27.08537,NHP
3412592,-33.2829,28.97193,NHP
5848360,-35.5135,27.73627,NHP
3705665,-35.5984,26.36271,NHP
4065486,-37.9778,27.28539,NHP
9964678,-32.8628,28.37219,NHP
2456147,-39.0067,27.42591,NHP
5320765,-35.9805,29.62037,NHP
2513540,-39.8572,28.15758,NHP
8968925,-39.3549,28.29333,NHP
8348086,-32.8014,30.18383,NHP
9530789,-31.5458,27.37466,NHP
1644318,-36.706,27.43996,NHP
9098687,-36.9447,27.59316,NHP
4055093,-34.9906,26.35886,NHP
2778861,-36.0029,28.36971,NHP
3892931,-38.0487,28.89615,NHP
8006568,-34.7578,26.94577,NHP
4734987,-35.67,25.86488,NHP
9801830,-35.6441,25.89197,NHP
4870626,-35.287,26.05592,NHP
1098558,-36.5222,27.84038,NHP
6806172,-32.0987,28.99775,NHP
5636114,-31.8036,27.98111,NHP
8379183,-33.829,26.62892,NHP
9447731,-32.2992,28.16414,NHP
6511525,-33.1895,29.4935,NHP
6564213,-31.7197,29.96719,NHP
1651279,-34.8784,27.43823,NHP
7017234,-38.0964,29.21624,NHP
6085159,-38.7084,26.92932,NHP
9788035,-31.987,28.7875,NHP
8364299,-35.9879,28.19541,NHP
9813524,-35.8103,27.67543,NHP
7545103,-36.0298,26.01677,NHP
3137898,-31.8025,27.9791,NHP
2947362,-32.2604,29.57536,NHP
1584520,-34.912,25.94792,NHP
9978544,-38.0425,29.1257,NHP
2883559,-37.9616,27.12794,NHP
5675998,-36.2495,28.11235,NHP
5623034,-35.5649,27.71624,NHP
9902142,-33.2183,30.13315,NHP
6703581,-31.7986,27.9843,NHP
9146485,-35.9683,29.62699,NHP
6683254,-38.8577,28.2387,NHP
2649538,-36.9845,28.31399,NHP
5547184,-36.4718,26.78204,NHP
8286290,-32.2339,29.3681,NHP
7669369,-40.0162,28.63361,NHP
8325627,-33.8247,26.61666,NHP
9944849,-34.1868,27.90062,NHP
9971064,-31.3863,29.61887,NHP
8247849,-38.7737,27.76605,NHP
7600953,-35.0475,26.18326,NHP
7978196,-39.064,29.4275,NHP
7113146,-39.1376,28.57465,NHP
7970140,-35.271,28.05117,NHP
2827310,-33.1233,30.23628,NHP
2751410,-39.2709,27.85436,NHP
5579920,-36.9278,27.60084,NHP
2516326,-32.2366,29.381,NHP
3991272,-37.8061,27.87776,NHP
3366214,-37.7747,27.97001,NHP
5907068,-39.4418,29.1406,NHP
4483980,-38.7986,29.82802,NHP
6819623,-37.1688,27.98557,NHP
2255788,-32.4499,30.31047,NHP
2000193,-38.245,28.35752,NHP
6569110,-34.1906,27.90148,NHP
3682711,-38.7704,28.31358,NHP
8137730,-38.5228,26.67633,NHP
3833600,-35.5475,26.45856,NHP
9975388,-31.813,28.86311,NHP
1623804,-32.2789,29.55696,NHP
2169241,-37.8641,26.99249,NHP
6134405,-31.8045,27.99648,NHP
3105698,-39.2145,29.53902,NHP
9037641,-32.2957,28.6232,NHP
3874151,-39.0291,29.89873,NHP
M01_CN_A1_C01,-36.5683,27.83934,NHP
M01_CN_A1_C03,-36.5201,27.82121,NHP
M01_CN_A2_C06,-40.2253,28.41915,NHP
M01_CN_A3_C07,-31.455,28.99688,NHP
M01_CN_A4_C11,-32.3711,29.161,NHP
M01_JS_A4_C10,-35.6967,28.61155,NHP
M01_JS_A6_C13,-39.0302,28.27825,NHP
M02_MW_D2_C05,-32.8701,30.30581,NHP
M02_SM_A3_C05,-31.4898,28.84357,NHP
M02_SM_A6_C17,-31.452,30.36213,NHP
M02_SM_B1_C18,-38.7753,28.94023,NHP
M03_MW_A1_C12,-31.3349,29.51708,NHP
M03_SM_A1_C08,-32.3421,26.36002,NHP
M05_SM_A1_C06,-35.5683,26.44574,NHP
M05_SM_A1_C07,-32.6519,28.35044,NHP
M05_SM_A1_C09,-32.2813,28.16024,NHP
M05_SM_A1_C15,-36.5182,27.77949,NHP
M06_SM_A1_C05,-35.6594,28.83047,NHP
M08_JS_A1_C15,-38.0895,29.20707,NHP
M08_JS_A1_C16,-39.1502,29.351,NHP
